9518567	我才刚开始。	6537	Je commence à peine.
9518569	简直难以置信。	547018	C'est à peine croyable.
9518637	把这里翻个底朝天！	2045611	Remuez ciel et terre !
9518639	我的胳膊动不了。	9083968	Je ne peux pas remuer mon bras.
9518683	我不愿意勾起久远的回忆。	7644339	Je ne veux pas remuer de vieux souvenirs.
9518684	狗跟着主人，摇着尾巴。	541202	Le chien suivait son maître en remuant la queue.
9523086	埃尔多安是土耳其总统。	9464324	Erdogan est le président de la Turquie.
9525897	谈判进展得很慢。	3260786	Les négociations avancent lentement.
9525898	谈判正缓缓展开着。	3260786	Les négociations avancent lentement.
9526045	我的网怎么会这么慢？	7998373	Comment se fait-il que mon accès Internet soit si lent ?
9526055	我适应新环境很慢。	2173301	Je suis lente à m'adapter à de nouvelles situations.
9526055	我适应新环境很慢。	2173302	Je suis lent à m'adapter à de nouvelles situations.
9526089	请讲慢一点，让我们能听懂。	821093	Parlez plus lentement afin que nous puissions vous comprendre.
9534809	看起来他什么都知道。	907123	Il semble qu'il sache tout.
9535122	他的钱包被偷了。	132106	Son portefeuille était volé.
9535128	保管好您的钱包。	942055	Attention à votre portefeuille.
9540496	他看起来很可疑。	1015367	Il a l'air suspect.
9540497	我会把它拿出去的。	8984607	Je le mettrai dehors.
9541104	到哪里我都会跟着你。	2219197	Je te suivrai n'importe où.
9524567	我在哪裡坐地鐵？	1339153	Où puis-je prendre le métro ?
9524569	我坐地鐵上學。	1251736	Je vais à l'école en métro.
9524570	這座城市有幾個汽車站？	4245034	Combien d'arrêts de bus y a-t-il dans cette ville ?
9535880	哲学是什么？	1926041	Qu'est-ce que la philosophie ?
9535880	哲学是什么？	6362517	C'est quoi, la philosophie ?
9535885	佛教是宗教还是哲学？	5011220	Le bouddhisme est-il une religion ou une philosophie ?
9535907	我忘记了给你买个礼物。	8758235	J'ai oublié de t'acheter un cadeau.
9545062	即使她在日本长大，她也会说一口流利的英语。	5635273	Bien qu'elle ait grandit au Japon, elle parle parfaitement anglais.
683635	大家都喜欢他。	1505412	Il a plu à tout le monde.
9550811	现在一切都明白了。	2040969	Tout s'éclaire, maintenant.
9550812	街道被照亮了。	4450743	La rue est éclairée.
9550813	迅捷如闪电。	5078848	Rapide comme l'éclair.
9550820	她属于一个“开明”的社会阶层。	2272254	Elle appartient à une couche sociale "éclairée".
9555186	他发言完后，大家陷入了沉默。	1949948	Lorsqu'il acheva de parler, tout le monde était silencieux.
9555197	他们得赶紧回家。	8661100	Ils doivent se dépêcher de rentrer.
9555206	尽量别忘掉任何事。	4081020	Essaie de ne rien oublier.
9566046	我不太擅长运动。	2026060	Je ne suis pas habile en sport.
9569036	你的哥哥在哪里?	1179421	Où est ton frère ?
9573085	我还是个新手。	1200104	Je suis encore débutant.
9573094	我们立刻就走。	1719454	Allons-y dès maintenant.
9573103	我认为一部电影的乐趣远胜于任何一本书。	9867	Je pense qu'un film est beaucoup plus entrainant que n'importe quel livre.
4272250	當我在你這個年紀時，冥王星是行星。	4006	Quand j’avais ton âge, Pluton était une planète.
4600761	我带了一把雨伞但是我朋友没有带。	6445	J'avais un parapluie, mais mon ami n'en avait pas.
3739188	他被認為是這個城市裡最好的律師。	1214616	Il est considéré comme le meilleur avocat de cette ville.
3742422	我無法看著這幅畫而不想起我母親。	11314	Je ne peux pas regarder ce tableau sans penser à ma mère.
4061621	臺灣島的面積是三萬六千平方公里。	4092234	La superficie de l'île de Taïwan est de trente-six mille kilomètres carrés.
4189395	我不知道今天是星期二還是星期三。	1449570	Je ne sais pas, si aujourd'hui c'est mardi ou mercredi.
1786089	我会对我的父母说，我想要独自离开。	1081365	Je vais dire à mes parents que je veux partir tout seul.
737315	你对日本音乐感兴趣吗？	808806	Est-ce que tu t'intéresses à la musique japonaise ?
9576701	比赛以平局结束。	835886	La compétition se termina en nul.
9576702	没有人能做所有的事情。	2942850	Nul n’est capable de tout.
9577590	与人分享的喜悦是加倍的。	1195284	La joie partagée est double.
9578359	这个房间很拥挤。	7071874	Cette pièce est étroite.
9578375	友谊紧紧联系着我们。	4921697	Une amitié étroite nous lie.
345058	誰也沒注意到熊的出現。	546616	Personne ne remarqua l'apparition de l'ours.
8860677	汤姆爱加拿大。	7281700	Tom aime le Canada.
6583882	我今天沒看到她。	6741238	Je ne l'ai pas vue aujourd'hui.
9583404	我惊讶于 Tom 还记得我们。	6865966	Je suis surpris que Tom se souvienne de nous.
9583405	你还记得我们吗？	1401584	Te souviens-tu de nous ?
9583407	我为正义而战。	180588	Je me bats pour la justice.
5301824	请保留我的位置	14940	Gardez ma place, s'il vous plaît.
2431737	形式是暂时的，等级才是永恒的。	1501712	La forme est transitoire, la classe est permanente.
5574498	谁能揭开海洋的奥秘？	762054	Qui découvrira jamais les mystères de l'océan ?
610538	地球是由海洋和陸地組成的。	399931	La Terre est faite de mer et de terre.
610538	地球是由海洋和陸地組成的。	1147186	La Terre se compose de mer et de terre.
9589451	请问，出租车站在哪里？	3163062	Pardon, où peut-on trouver une station de taxi ici?
9589416	4月2日是世界提高自闭症意识日。	9589423	Le 2 avril est la Journée mondiale de la sensibilisation à l'autisme.
9589451	请问，出租车站在哪里？	3163178	Pardon, où est la station de taxi ?
9589468	妻子不爱我。	8562683	Ma femme ne m'aime pas.
1737909	我们想修改学校的规章制度。	3633101	Nous voulons modifier le règlement de notre école.
2007065	你很有幽默感。	469742	Tu as un bon sens de l'humour.
392676	他没有任何幽默感。	181646	Il n'a aucun sens de l'humour.
907882	你有很好的幽默感。	660691	Tu as un grand sens de l'humour.
618479	和你這樣又聰明、又幽默、又漂亮的女孩共渡一晚，實在是一件賞心樂事。	618420	C'était un plaisir de passer une soirée avec une fille intelligente, drôle et belle comme toi.
6151846	路卡利歐是神奇寶貝系列中的一種生物。	6155524	Lucario est une créature de la série Pokémon.
793855	他被她的笑容吸引住了。	133191	Il était attiré par son sourire.
796036	他知道如何去吸引他的聽眾。	1247449	Il sait comment capturer l'attention de son public.
9594343	我感觉身体不适。	2416692	Je me sens pris de malaise.
9594927	我的航班晚点了。	7124888	Mon vol a été retardé.
335875	我忘了。	994324	J'ai oublié.
1450197	夫妻分擔家務的情況愈來愈普遍。	9579	De plus en plus de couples mariés se partagent les tâches ménagères.
1305871	你只好隐伏几个星期。	1306302	Tu ferais mieux de te faire oublier durant quelques semaines.
1719651	试着用积极的态度去面对任何事情。	5162137	Essaie, vis-à-vis de toutes choses, d'adopter une attitude positive.
336937	你的言行必须一致。	337044	Tes paroles doivent correspondre à tes actions.
2188411	我和他们意见一致。	4888637	Mon opinion est la même que la leur.
2188411	我和他们意见一致。	1834761	Je pense la même chose qu'eux.
2188411	我和他们意见一致。	1834762	Je pense la même chose qu'elles.
805706	總統呼籲全國民眾在對抗貧窮或疾病的時候，一定要團結一致。	1268307	Le président a appelé la population à s'unir pour combattre la pauvreté et la maladie.
565438	彩虹是一種自然現象。	129675	Un arc-en-ciel est un phénomène naturel.
905950	他們正密謀要殺害國王。	423608	Ils complotent pour assassiner le roi.
781080	大量生產降低許多商品的價格。	1389548	La production de masse a réduit le prix de beaucoup de marchandises.
345752	我忘了打電話給他。	495932	J'oublie de lui téléphoner.
9631904	请您别迟到。	5367413	Ne soyez pas en retard, s'il vous plaît.
891980	她問了我要去哪裡。	134345	Elle me demanda où j'allais.
9641453	别笑！	2266789	Ne te marre pas !
9641453	别笑！	2266787	Ne ris pas !
9641453	别笑！	1776457	Ne ris pas.
5698044	我们应该禁止针对儿童的广告。	1437242	Nous devrions interdire la publicité à destination des enfants.
887820	我今天早上抵達了成田機場。	6523	Je suis arrivé à l'aéroport de Narita ce matin.
795322	我在大學主修哲學。	1075422	Je me suis spécialisée en philosophie, à l'université.
6150903	我是西班牙人。	6002589	Je suis espagnole.
6150903	我是西班牙人。	6002591	Je suis espagnol.
346849	火自然熄滅了。	237106	Le feu s'est éteint naturellement.
406728	不要根据封面来判断一本书。	1317923	Ne juge pas un livre à sa couverture.
604459	他鄙视那个小伙子。	134007	Elle a méprisé ce garçon.
820939	你是日本人吗？	9459495	Es-tu japonaise ?
826100	你是日本人嗎？	9459495	Es-tu japonaise ?
344831	他们是日本人吗？	4729557	Sont-ils japonais ?
5613655	它是基本人权。	1984905	C'est un droit humain fondamental.
1399833	他的女朋友是日本人。	1251941	Sa copine est japonaise.
1399833	他的女朋友是日本人。	499714	Sa petite amie est japonaise.
2333772	日本人以米饭和鱼为生存之食。	1538055	Les Japonais vivent de riz et de poisson.
2499980	汤姆的日语比日本人说得还要好。	2517223	Tom parle mieux le japonais que les japonais eux-mêmes.
1777920	几乎所有的日本人头发都是黑色的。	1718776	Pratiquement tous les Japonais ont les cheveux noirs.
5989634	日本人在一九四一年十二月七日襲擊珍珠港。	356606	Les Japonais ont attaqué Pearl Harbor le 7 décembre 1941.
817664	泰语是泰国的官方语言。	479810	Le thaïlandais est la langue officielle de la Thaïlande.
779079	卡拉OK對減輕壓力有益。	10996	Le karaoké est bon pour diminuer le stress.
2367529	中国有中国的特点。	2508165	La Chine a des traits caractéristiques chinois.
4621020	生产日期在盖子上。	181999	La date de fabrication est indiquée sur le couvercle.
2040472	我不确定确切的日期。	6267	Je ne suis pas sûr de la date exacte.
771733	最後修訂此頁日期：2010年11月3日	611485	Date de dernière modification de cette page : le 03/11/2010.
2158918	给你的护照号和你的出生日期。	1199154	Donne ton numéro de passeport et ta date de naissance.
6467627	在這座城市裏，公共道德不再受到尊重。	390662	La morale publique n'est plus respectée dans cette ville.
4965406	國際婦女節快樂！	3082631	Bonne Journée internationale des femmes !
811873	英語是國際語言。	9840	L'anglais est une langue internationale.
6774603	毒品问题是国际性的。	571274	Le problème de la drogue est international.
859108	他是个国际银行的翻译。	856978	Il est interprète dans une banque internationale.
6120764	實際上沒有那麼難。	1800459	Ce n'est vraiment pas si difficile.
1424167	这条规则不是任何情况下都奏效的。	429485	Cette règle ne s'applique pas dans tous les cas.
1780764	你必须得学标准英语。	6968497	Tu dois apprendre l'anglais standard.
3149069	我覺得現在是發表這個產品的好時機。	955689	Je pense que c'est le bon moment pour lancer ce produit.
833003	我比平常晚到。	7377	Je suis arrivé plus tard que d'habitude.
804962	他比平常早起了。	787975	Il s'est levé plus tôt qu'à l'habitude.
790074	我们比平常走得更快。	1957490	Nous avons marché plus vite que d'habitude.
1516175	事故无法避免。	14384	Les accidents sont inévitables.
5673825	這是我的項目。	6861671	C'est mon projet.
838546	最近的電話亭在哪裡？	549100	Où se trouve la cabine téléphonique la plus proche ?
332814	停车场是免费的。	330181	Le parking est gratuit.
349555	幸好她沒有死。	8612	Heureusement elle n'est pas morte.
2383163	让我帮助你们啊！	7875	Laissez-moi vous aider.
6111750	我知道你比我有錢。	4584305	Je sais que tu es plus riche que moi.
6111937	林肯本人是沉默寡言的。	9670920	Lincoln lui-même était taciturne.
7772562	所有狗都活着。	406155	Tous les chiens sont vivants.
779035	我可以安慰她。	4684067	Je peux la consoler.
2487743	汤姆在安慰玛丽。	8609247	Tom console Marie.
6475460	湯姆安慰了瑪麗。	2991330	Tom a consolé Marie.
486405	槍不會殺人。人才會殺人。	483394	Ce ne sont pas les armes qui tuent les hommes, ce sont les hommes qui tuent les hommes.
777060	这家里应该没有男人才对。	896978	Il ne devrait pas y avoir d'hommes dans cette maison.
9690028	花道是日本文化的一部分。	822429	L'arrangement floral est un élément de la culture japonaise.
9690032	今晚我度过了一段非常美好的时光。	2429247	J'ai vraiment passé du bon temps, ce soir.
9690037	大多数的事故都发生在家附近。	139375	La plupart des accidents ont lieu près de chez soi.
9690048	我们收养了一个孩子。	1314689	Nous avons adopté un enfant.
9701594	女人通常比男人寿命长。	373450	Les femmes vivent généralement plus longtemps que les hommes.
9701594	女人通常比男人寿命长。	1116863	Les femmes vivent normalement plus longtemps que les hommes.
373402	女性通常比男性長壽。	373450	Les femmes vivent généralement plus longtemps que les hommes.
373402	女性通常比男性長壽。	889842	Les femmes vivent en général plus longtemps que les hommes.
373402	女性通常比男性長壽。	1013058	En général, les femmes vivent plus longtemps que les hommes.
373402	女性通常比男性長壽。	1116863	Les femmes vivent normalement plus longtemps que les hommes.
852195	她希望成為一名設計師。	3075093	Elle veut devenir designer.
852195	她希望成為一名設計師。	134040	Elle veut être designer.
708527	你只不過是一個學生。	869115	Tu n'es qu'un étudiant.
798084	名古屋在京都的東方。	135323	Nagoya est à l'est de Kyoto.
4265144	劳驾，来一杯咖啡。	812272	Pourrais-je avoir un café, s'il vous plaît ?
346103	她的作文作得十分好，只不過有幾個字拼錯了。	746539	Sa rédaction est très bonne bien qu'elle comporte quelques fautes d'orthographe.
904863	每個人都佩服他的勇氣。	129248	Tout le monde admirait son courage.
1182085	我真的很佩服你的汉语水平。	1702132	J'admire vraiment ton niveau en chinois.
835363	顯然地她生病了。	389591	Elle est évidemment malade.
1241874	保險有很多種，例如健康保險、火災保險、人壽保險等等。	1190700	Il y a de nombreuses sortes d'assurance, par exemple : l'assurance maladie, l'assurance incendie, l'assurance vie, etc.
819309	大家好嗎？	1159971	Comment va tout le monde ?
1889166	我最不喜欢数学。	6274	Ce sont les maths que j'aime le moins.
5581827	這花是黃的。	5230613	La fleur est jaune.
1789223	步行是有利于健康的运动。	337846	Marcher est une forme d'exercice saine.
1895004	他有一种魅力。	130707	Il a un certain charme.
400819	咖啡师们该创造一个情景喜剧。	400818	Les baristas devraient faire une sitcom.
9740276	我怕牙醫。	9742448	J'ai peur des dentistes.
336678	你必需马上去那儿。	181816	Il faut que tu y ailles immédiatement.
3710598	他和從前不一樣。	3470979	Il n'est plus le même qu'avant.
1438474	他和他的伙伴让我跟他们一起去。	130049	Lui et son compagnon m'ont demandé de les accompagner.
2581539	这两个男人是生意上的合作伙伴。	2163711	Les deux hommes étaient partenaires en affaires.
5698033	水是生命所不可缺少的。	180686	L'eau est indispensable à la vie.
1422180	她的皮肤比雪还白。	1549126	Sa peau est plus blanche que la neige.
2054071	我的皮肤是干性的。	614318	J'ai la peau sèche.
796940	紫外線可導致皮膚癌。	425824	Les rayons ultraviolets peuvent causer le cancer de la peau.
798140	一般來說，消费者喜歡數量勝於質量。	1587792	En général les consommateurs préfèrent la quantité à la qualité.
344959	我一天挣一百歐元。	3115	Je gagne 100 € par jour.
344959	我一天挣一百歐元。	1089996	Je gagne cent euros par jour.
1839175	你可以利用他的图书馆。	9749207	Tu peux utiliser sa bibliothèque.
848692	我從倫敦訂購了一本書。	543206	J'ai commandé un livre de Londres.
882161	我有一個住在倫敦的朋友。	1356414	J'ai un ami qui vit à Londres.
1639567	我的兄弟買了電子吉他。	14978	Mon frère s'est acheté une guitare électrique.
1450416	他经由巴黎去了伦敦。	131313	Il est allé à Londres via Paris.
782188	你周二有没有空？	783923	Es-tu libre le mardi ?
382425	不要这样说。	12479	Ne parle pas comme ça.
590092	現在是早上八時。	129373	Il est huit heures du matin.
417796	你真的愛我嗎？	135242	M'aimes-tu vraiment ?
417796	你真的愛我嗎？	3503435	Tu m’aimes vraiment ?
2887848	大卫在家。	2887846	David est à la maison.
5723950	和我唱首歌。	1232583	Chantez une chanson avec moi.
5723950	和我唱首歌。	1232584	Chante une chanson avec moi.
890433	在美國的麵包店，"麵包師傅的一打"是13，不是12。	890429	Dans les boulangeries américaines, une "douzaine du boulanger" est 13 et non 12.
347721	請看看頁頂的圖片。	428809	Regarde l'image en haut de la page.
1397029	华盛顿的樱花现在开放。	1330350	Les cerisiers sont en fleur en ce moment à Washington.
851475	她小提琴演奏得非常好。	134024	Elle joue très bien du violon.
392198	请问新桥饭店离这儿远不远？	691460	Excusez-moi, est-ce que le restaurant « Xinqiao » est loin d'ici ?
3378151	您的手机号码是多少？	467372	Quel est votre numéro de téléphone ?
4193787	我的電話號碼是789。	514784	Mon numéro de téléphone est le 789.
9779556	玛丽应该有钱。	9261988	Marie est probablement riche.
9779602	虽然时间好早，天气已经热了。	1400447	Bien qu'il était encore tôt, il faisait déjà chaud.
9797483	他终于达到目标了。	1293784	Il a finalement atteint ses objectifs.
9797487	他恨我。我也恨他！	4466552	Il me déteste et je le déteste !
343368	我偶然碰到了她。	14986	Je suis tombé sur elle par hasard.
343368	我偶然碰到了她。	564914	Je l'ai rencontrée accidentellement.
845489	你最好親自去。	1462264	Tu ferais mieux d'y aller en personne.
6103122	他們住在路對面。	545805	Ils vivent de l'autre côté de la rue.
1424347	日本比加拿大小。	390359	Le Japon est plus petit que le Canada.
351832	布朗夫人寫了一本關於政治的書。	13232	Madame Brown a écrit un livre sur la politique.
796127	他的夫人是我们的意大利语老师。	543519	Sa femme est notre professeur d’italien.
8932977	你推荐什么？	9162731	Que recommandes-tu ?
5551100	我强力推荐它。	443670	Je le recommande fortement.
919731	我可以向你推薦這本書。	7256	Je peux te recommander ce livre.
393273	丽萨不但会说英文，而且会说法文。	391128	Lisa ne parle pas seulement anglais, mais aussi français.
5780506	我認爲要保持平衡。	836876	Je pense qu'il faut trouver un équilibre.
2394645	今天你有什么事情吗？	2355870	As-tu quelque chose à faire aujourd'hui ?
426981	我對物理學完全沒有興趣。	426976	La physique ne m'intéresse pas le moins du monde.
426981	我對物理學完全沒有興趣。	441971	La physique ne m'intéresse pas du tout.
426981	我對物理學完全沒有興趣。	6166994	Je ne suis pas du tout intéressé par la physique.
426981	我對物理學完全沒有興趣。	6166996	Je ne suis pas du tout intéressée par la physique.
2848639	有些学生喜欢英语，有些喜欢物理。	426964	Certains étudiants aiment l'anglais, et d'autres aiment la physique.
2635792	我只是照著你的指示。	2369965	Je n'ai fait que suivre tes instructions.
2635792	我只是照著你的指示。	2369966	Je ne m'en suis tenu qu'à tes instructions.
2635792	我只是照著你的指示。	2369969	Je ne m'en suis tenue qu'à tes instructions.
2680406	他是个成功的商人。	1688154	C'est un homme d'affaire à succès.
5580969	她们死了。	2551456	Elles sont mortes.
5580967	他们死了。	2551454	Ils sont morts.
850408	我試圖改變話題。	8031549	J’ai essayé de changer le sujet.
5684092	我避免跟老闆討論箇人話題。	4564092	J'évite de discuter des sujets personnels avec le patron.
3593468	我们不再需要你了	3599426	Nous n'avons plus besoin de toi.
9867241	这个世界的问题不在于人们的知识不够多，而在于人们知识中的错误太多。	1461107	Le problème avec le monde n'est pas que les gens ne sachent trop peu mais qu'ils sachent trop de choses inexactes.
9870685	桡骨是前臂中的一块骨。	6026049	Le radius est un os de l'avant-bras.
864291	威廉王子是英国王位第二顺位继承人	801066	Le prince Guillaume est le second en ligne de succession au trône d'Angleterre.
6091801	現實點吧。	8412095	Soyons réalistes.
864345	我比你小三歲。	1638650	Je suis trois ans plus jeune que toi.
1441873	他喜歡看他爸爸在美國寫的中文書。	1441894	Il aime lire les livres chinois que son père a écrits aux États-Unis.
3383957	思想自由為憲法所保障。	236576	La liberté de penser est garantie par la Constitution.
844460	她幾點出生的？	1035241	À quelle heure est-elle née ?
4761451	不，我不懂。	1979237	Non, je ne comprends pas.
9927112	玛丽是德国人。	6930661	Marie est Allemande.
9932446	汤姆喜欢豆腐。	6861587	Tom aime le tofu.
9932536	你有点胖。	1152664	Tu es un peu gras.
9932515	这是我的马。	672891	C'est mon cheval.
9932531	这是对的，不是吗？	4582327	C'est correct, n'est-ce pas ?
9928688	很奇怪，他失败了。	3653028	Bizarrement, il a échoué.
9932490	你看到我父亲了吗？	761493	Est-ce que tu as vu mon père ?
9932537	我们简短地谈了谈。	1777983	Nous avons parlé brièvement.
9932480	平行四边形的对边平行。	917045	Les côtés opposés d'un parallélogramme sont parallèles.
9932509	为什么没人来我的网站呢？	8430669	Pourquoi personne ne visite mon site web ?
9932529	不管怎样，我们所有人都将死。	4096034	De toute façon on va tous mourir.
1409378	雪化了。	4548598	La neige est fondue.
6292456	我叫湯姆。	3138573	Je m'appelle Tom.
6292456	我叫湯姆。	1850474	Mon nom est Tom.
834241	是的，我知道。	3525624	Oui, je sais.
9931171	她每天早上都冲澡。	134678	Elle prend une douche chaque matin.
9953192	海面上泛起柔和的波浪。	3246238	Les vagues douces surgissent en mer.
9953276	博物馆在共和国总统在场的情况下隆重开幕。	8510537	Le musée a été inauguré en grandes pompes en présence du président de la République.
9953291	她摔伤了。	134561	Elle s'est blessée en tombant.
5092506	他们赢了。	1619339	Elles ont été victorieuses.
9953366	他对吗？	1170187	A-t-il raison ?
9953375	我想订一个周末全膳房。	6709432	Je voudrais réserver une chambre en pension complète pour le week-end.
9953376	短回答是是。	6373741	La réponse courte est oui.
9955820	你多久用一次手机？	4235394	À quelle fréquence utilisez-vous votre téléphone ?
9955895	我经常在早饭前看一眼报纸。	7365	Je jette toujours un œil au journal avant le petit-déjeuner.
9955931	这里有一辆校车吗？	182019	Y a-t-il un bus scolaire ?
9955959	别只顾着哭，做些什么啊！	2153829	Ne vous contentez pas de pleurer, faites quelque chose !
9956362	她说话相当快。	824095	Elle parle assez vite.
9956980	他人即地狱。	388029	L'enfer, c'est les autres.
9958157	我妈告诉我要是自慰我就会瞎。	1628896	Ma mère m'a dit que si je me masturbais, je deviendrais aveugle.
9958161	我准备好迎接死亡了。我希望别太难受。	5597088	Je suis prêt à mourir. J'espère que ce n'est pas trop inconfortable.
9958520	你唱。	2931052	Tu as chanté.
9958567	他们说你不应该轻信谣言，但说起来容易做起来难。	2116812	On dit qu'il ne faut pas prendre les rumeurs au sérieux, mais c'est plus facile à dire qu'à faire.
9959081	他被宣告破产。	920550	Il fut déclaré en faillite.
9959085	因为他来晚了，所以他途中可能遇上了事故。	363210	Étant donné qu'il est très en retard, il a peut-être eu un accident.
9959111	我知道汤姆为什么遇上麻烦了。	2053961	Je sais pourquoi Tom a des ennuis.
9959284	他因为准备太少考试不及格了。	331963	Il échoua l'examen dû à un manque de préparation.
9959598	他发现了羊肚菌。	8689651	Il a trouvé des morilles.
9959686	你受伤了，不是吗？	2288856	Vous avez été blessée, n'est-ce pas ?
9959689	你受伤了，是吧？	2288856	Vous avez été blessée, n'est-ce pas ?
9959751	除了我没人在那里。	3454431	À part moi, personne n'y était.
9961312	汤姆第一次上电视后就广受青少年的欢迎。	1693085	Tom devint populaire auprès des adolescents dès qu'il fit ses débuts à l'écran.
9961333	这是我第一次听说这种语言。	3483178	C'est la première fois que j'entends cette langue.
9961382	我最晚到。	8898076	Je suis arrivé bon dernier.
9961409	我们什么都不能承诺。	5923072	Nous ne pouvons rien promettre.
9961420	面包房打烊了。	6379890	La boulangerie est fermée.
9961564	我会在我的办公室里。	2053704	Je me trouverai à mon bureau.
9962134	您为什么不告诉我们您懂法语？	3184696	Pourquoi ne nous avez-vous donc pas dit que vous parlez le français ?
9963109	小偷跑了。	332119	Le voleur est parti en courant.
9963143	我已经活了大半辈子了。	9081866	J'ai déjà vécu la majeure partie de ma vie.
9963304	卡比利亚和唯一的邻国阿尔及利亚共享边界。	9828730	La Kabylie partage ses frontière avec l'Algérie, son unique voisine.
9964361	我想看场舞蹈表演。你能告诉我关于它的信息吗？	889016	J'aimerais voir un spectacle de danse. Pourriez-vous m'informer?
9964362	别烦我！	1194633	Ne me casse pas les couilles !
6940068	我在削芹菜和土豆。	354530	Je pèle le céleri et les pommes de terre.
9965307	汤姆不喝啤酒。	3380495	Tom ne boit pas de bière.
9968831	我必须马上和你说话。	5377545	Je dois te parler immédiatement.
9968836	这是台前装式洗衣机。	3278755	C'est un lave-linge à chargement frontal.
9969038	原谅我这么表达自己！	1565919	Excuse ma manière de m'exprimer !
9969184	你需要好装备才能爬上这座山。	398250	Tu as besoin d'un bon équipement pour grimper cette montagne.
9953258	这家酒店服务很好。	3260127	Le service est excellent dans cet hôtel.
9953344	汤姆昨天和玛丽说话了。	4022046	Tom a parlé avec Mary hier.
9953342	我不给他们茶喝。	1944652	Je ne leur sers pas de thé.
9953332	这种方法早已过时了。	1451986	Ces genres de méthodes sont dépassés.
9953372	我昨天早上看到了很多鸟。	2068265	Hier matin, j'ai vu beaucoup d'oiseaux.
9953372	我昨天早上看到了很多鸟。	1540405	J'ai vu beaucoup d'oiseaux hier matin.
9953372	我昨天早上看到了很多鸟。	1313151	J'ai vu de nombreux oiseaux hier matin.
9953368	汤姆想让玛丽回家。	7134338	Tom voulait que Mary rentre chez elle.
9955035	你什么时候去悉尼？	8741663	Quand vas-tu aller à Sydney ?
9955771	今天是2019年的第一天。	8421357	Aujourd'hui c'est le premier jour de l'année 2019.
9955774	一个是红色的，另一个是白色的。	3047262	L'un est rouge et l'autre blanc.
9955774	一个是红色的，另一个是白色的。	6034969	L'un est rouge, l'autre est blanche.
9955806	我和一个西班牙人一起工作。	619559	Je travaille avec un Espagnol.
9955833	我不是很有空。	7793558	Je n'ai pas trop le temps.
9955864	波兰是个大国家。	1317784	La Pologne est un grand pays.
9970067	我卷起袖子。	2219549	Je retroussais mes manches.
9970068	那是只蝙蝠吗？	4548543	S'agit-il d'une chauve-souris ?
374844	没关系！	8644066	Ce n'est pas grave !
9970755	我钥匙丢了。	901726	Je perdis la clef.
9970762	让我们来煮土豆吧！	5264727	Cuisons les pommes de terre!
9971529	这地方有多少洞穴？	1939422	Combien de grottes y a-t-il dans cette région ?
9955898	你为什么总来得这么晚？	6774938	Pourquoi arrives-tu toujours si tard ?
9955857	我觉得明天会很热。	8976916	Je pense qu'il va faire chaud demain.
9955961	这是我听过最荒谬的想法。	181958	C'est l'idée la plus absurde que j'ai jamais entendue.
9955979	她在说话前让自己冷静下来。	1048028	Elle se calma avant de se mettre à parler.
9955999	我第一次见到她是在京都。	8062	Je l'ai rencontré pour la première fois à Kyoto.
9956313	我觉得她不该这么做。	8662279	Je pense qu'elle n'aurait pas dû faire ça.
9956343	汤姆鼓掌。	2382442	Tom applaudissait.
9956621	一个正确的科学家不会那样想。	135252	Un vrai scientifique ne penserait pas de cette manière.
9972418	她试图说服他来参加会议。	1390378	Elle a tenté de le persuader de se rendre à la réunion.
9972419	我会把它看作一个征兆。	2073972	Je considérerais ça comme un signe.
9972803	他脸红了，不知该怎么接近她。	6460869	Il rougit et ne sut comment l’aborder.
9972852	这不是一只鹰。	2825461	Ce n'est pas un aigle.
9973713	我真的该走了。	2391950	Je devrais vraiment m'en aller.
9956879	我喝汤。	8689183	Je mange de la soupe.
9956898	但是所有这些数据都没有得到确认。	1720023	Cependant, toutes ces données n'ont pas été confirmées.
9956906	妈妈，看我发现了什么。	3774252	Maman, regarde ce que j'ai trouvé.
9958158	我父母想见你。	9687486	Mes parents veulent te rencontrer.
9958175	汤姆在烦玛丽亚。	8609260	Tom ennuie Maria.
9958185	我喜欢葡萄酒。	5261396	J'aime le vin.
9958197	这是个挺好的故事。	5643969	C'était une belle histoire.
9958206	这部电影真的很好看。	5284881	Le film était vraiment bon.
9958257	拿我的。	5724239	Prends le mien.
9958257	拿我的。	5724240	Prends la mienne.
9974944	我们落后于原定计划。	1186658	Nous sommes en retard sur l'emploi du temps.
9958333	请来我家吧。	7822	Venez chez moi, je vous prie.
9958339	我是汤姆的父亲。	9164550	Je suis le père de Tom.
9958404	我还有点事。	1114401	J'ai encore des choses à faire.
9958423	我们要坐四点出发的公交车。	5331791	Nous allons prendre le bus qui part à quatre heures.
9958489	我给他一个微笑，他也回报我一个微笑。	3544978	Je lui ai souri et il m'a retourné mon sourire.
9958525	这是个很艰难的斗争。	2074117	Ce fut un combat ardu.
9958525	这是个很艰难的斗争。	2074120	Ça a été un combat ardu.
2779412	这些是很旧的书。	395472	Ce sont des livres très vieux.
9958429	这架太空船被离子推进器推动。	933602	Ce vaisseau spatial est propulsé par un moteur ionique.
9958535	我一直相信这会发生。	3954538	J'ai toujours su que ça arriverait.
9958569	你太天真了。	7797098	Tu es si naïf.
9958569	你太天真了。	7797099	Tu es si naïve.
9958569	你太天真了。	3483490	Tu es trop naïve.
9958570	我知道他们要做什么。	2385929	Je sais ce qu'ils vont faire.
9958899	我洗澡。	553650	Je me lave.
